time_s,temperature_C,energy_kJ
1055.0,55.0,211.2
1056.0,55.0,211.4
1057.0,55.0,211.6
1058.0,55.0,211.8
1059.0,55.0,212.0
1060.0,55.0,212.2
1061.0,55.0,212.4
1062.0,55.0,212.6
1063.0,55.0,212.8
1064.0,55.0,213.0
1065.0,55.0,213.2
1066.0,55.0,213.4
1067.0,55.0,213.6
1068.0,55.0,213.8
1069.0,55.0,214.0
1070.0,55.0,214.2
1071.0,55.0,214.4
1072.0,55.0,214.6
1073.0,55.0,214.8
1074.0,55.0,215.0
1075.0,55.0,215.2
1076.0,55.0,215.4
1077.0,55.0,215.6
1078.0,55.0,215.8
1079.0,55.0,216.0
1080.0,55.0,216.2
1081.0,55.0,216.4
1082.0,55.0,216.6
1083.0,55.0,216.8
1084.0,55.0,217.0
1085.0,55.0,217.2
1086.0,55.0,217.4
1087.0,55.0,217.6
1088.0,55.0,217.8
1089.0,55.0,218.0
1090.0,55.0,218.2
1091.0,55.0,218.4
1092.0,55.0,218.6
1093.0,55.0,218.8
1094.0,55.0,219.0
1095.0,55.0,219.2
1096.0,55.0,219.4
1097.0,55.0,219.6
1098.0,55.0,219.8
1099.0,55.0,220.0
1100.0,55.0,220.2
1101.0,55.0,220.4
1102.0,55.0,220.6
1103.0,55.0,220.8
1104.0,55.0,221.0
1105.0,55.0,221.2
1106.0,55.0,221.4
1107.0,55.0,221.6
1108.0,55.0,221.8
1109.0,55.0,222.0
1110.0,55.0,222.2
1111.0,55.0,222.4
1112.0,55.0,222.6
1113.0,55.0,222.8
1114.0,55.0,223.0
1115.0,55.0,223.2
1116.0,55.0,223.4
1117.0,55.0,223.6
1118.0,55.0,223.8
1119.0,55.0,224.0
1120.0,55.0,224.2
1121.0,55.0,224.4
1122.0,55.0,224.6
1123.0,55.0,224.8
1124.0,55.0,225.0
1125.0,55.0,225.2
1126.0,55.0,225.4
1127.0,55.0,225.6
1128.0,55.0,225.8
1129.0,55.0,226.0
1130.0,55.0,226.2
1131.0,55.0,226.4
1132.0,55.0,226.6
1133.0,55.0,226.8
1134.0,55.0,227.0
1135.0,55.0,227.2
1136.0,55.0,227.4
1137.0,55.0,227.6
1138.0,55.0,227.8
1139.0,55.0,228.0
1140.0,55.0,228.2
1141.0,55.0,228.4
1142.0,55.0,228.6
1143.0,55.0,228.8
1144.0,55.0,229.0
1145.0,55.0,229.2
1146.0,55.0,229.4
1147.0,55.0,229.6
1148.0,55.0,229.8
1149.0,55.0,230.0
1150.0,55.0,230.2
1151.0,55.0,230.4
1152.0,55.0,230.6
1153.0,55.0,230.8
1154.0,55.0,231.0
1155.0,55.0,231.2
1156.0,55.0,231.4
1157.0,55.0,231.6
1158.0,55.0,231.8
1159.0,55.0,232.0
1160.0,55.0,232.2
1161.0,55.0,232.4
1162.0,55.0,232.6
1163.0,55.0,232.8
1164.0,55.0,233.0
1165.0,55.0,233.2
1166.0,55.0,233.4
1167.0,55.0,233.6
1168.0,55.0,233.8
1169.0,55.0,234.0
1170.0,55.0,234.2
1171.0,55.0,234.4
1172.0,55.0,234.6
1173.0,55.0,234.8
1174.0,55.0,235.0
1175.0,55.0,235.2
1176.0,55.0,235.4
1177.0,55.0,235.6
1178.0,55.0,235.8
1179.0,55.0,236.0
1180.0,55.0,236.2
1181.0,55.0,236.4
1182.0,55.0,236.6
1183.0,55.0,236.8
1184.0,55.0,237.0
1185.0,55.0,237.2
1186.0,55.0,237.4
1187.0,55.0,237.6
1188.0,55.0,237.8
1189.0,55.0,238.0
1190.0,55.0,238.2
1191.0,55.0,238.4
1192.0,55.0,238.6
1193.0,55.0,238.8
1194.0,55.0,239.0
1195.0,55.0,239.2
1196.0,55.0,239.4
1197.0,55.0,239.6
1198.0,55.0,239.8
1199.0,55.0,240.0
1200.0,55.0,240.2
1201.0,55.0,240.4
1202.0,55.0,240.6
1203.0,55.0,240.8
1204.0,55.0,241.0
1205.0,55.0,241.2
1206.0,55.0,241.4
1207.0,55.0,241.6
1208.0,55.0,241.8
1209.0,55.0,242.0
1210.0,55.0,242.2
1211.0,55.0,242.4
1212.0,55.0,242.6
1213.0,55.0,242.8
1214.0,55.0,243.0
1215.0,55.0,243.2
1216.0,55.0,243.4
1217.0,55.0,243.6
1218.0,55.0,243.8
1219.0,55.0,244.0
1220.0,55.0,244.2
1221.0,55.0,244.4
1222.0,55.0,244.6
1223.0,55.0,244.8
1224.0,55.0,245.0
1225.0,55.0,245.2
1226.0,55.0,245.4
1227.0,55.0,245.6
1228.0,55.0,245.8
1229.0,55.0,246.0
1230.0,55.0,246.2
1231.0,55.0,246.4
1232.0,55.0,246.6
1233.0,55.0,246.8
1234.0,55.0,247.0
1235.0,55.0,247.2
1236.0,55.0,247.4
1237.0,55.0,247.6
1238.0,55.0,247.8
1239.0,55.0,248.0
1240.0,55.0,248.2
1241.0,55.0,248.4
1242.0,55.0,248.6
1243.0,55.0,248.8
1244.0,55.0,249.0
1245.0,55.0,249.2
1246.0,55.0,249.4
1247.0,55.0,249.6
1248.0,55.0,249.8
1249.0,55.0,250.0
1250.0,55.0,250.2
1251.0,55.0,250.4
1252.0,55.0,250.6
1253.0,55.0,250.8
1254.0,55.0,251.0
1255.0,55.0,251.2
1256.0,55.0,251.4
1257.0,55.0,251.6
1258.0,55.0,251.8
1259.0,55.0,252.0
1260.0,55.0,252.2
1261.0,55.0,252.4
1262.0,55.0,252.6
1263.0,55.0,252.8
1264.0,55.0,253.0
1265.0,55.0,253.2
1266.0,55.0,253.4
1267.0,55.0,253.6
1268.0,55.0,253.8
1269.0,55.0,254.0
1270.0,55.0,254.2
1271.0,55.0,254.4
1272.0,55.0,254.6
1273.0,55.0,254.8
1274.0,55.0,255.0
1275.0,55.0,255.2
1276.0,55.0,255.4
1277.0,55.0,255.6
1278.0,55.0,255.8
1279.0,55.0,256.0
1280.0,55.0,256.2
1281.0,55.0,256.4
1282.0,55.0,256.6
1283.0,55.0,256.8
1284.0,55.0,257.0
1285.0,55.0,257.2
1286.0,55.0,257.4
1287.0,55.0,257.6
1288.0,55.0,257.8
1289.0,55.0,258.0
1290.0,55.0,258.2
1291.0,55.0,258.4
1292.0,55.0,258.6
1293.0,55.0,258.8
1294.0,55.0,259.0
1295.0,55.0,259.2
1296.0,55.0,259.4
1297.0,55.0,259.6
1298.0,55.0,259.8
1299.0,55.08695652173913,260.0
1300.0,55.173913043478265,260.2
1301.0,55.2608695652174,260.4
1302.0,55.34782608695653,260.6
1303.0,55.43478260869566,260.8
1304.0,55.521739130434796,261.0
1305.0,55.60869565217393,261.2
1306.0,55.69565217391306,261.4
1307.0,55.78260869565219,261.6
1308.0,55.869565217391326,261.8
1309.0,55.95652173913046,262.0
1310.0,56.04347826086959,262.2
1311.0,56.130434782608724,262.4
1312.0,56.217391304347856,262.6
1313.0,56.30434782608699,262.8
1314.0,56.39130434782612,263.0
1315.0,56.478260869565254,263.2
1316.0,56.56521739130439,263.4
1317.0,56.65217391304352,263.6
1318.0,56.73913043478265,263.8
1319.0,56.826086956521785,264.0
1320.0,56.91304347826092,264.2
1321.0,57.00000000000005,264.4
1322.0,57.08695652173918,264.6
1323.0,57.173913043478315,264.8
1324.0,57.26086956521745,265.0
1325.0,57.34782608695658,265.2
1326.0,57.43478260869571,265.4
1327.0,57.521739130434845,265.6
1328.0,57.60869565217398,265.8
1329.0,57.69565217391311,266.0
1330.0,57.78260869565224,266.2
1331.0,57.869565217391376,266.4
1332.0,57.95652173913051,266.6
1333.0,58.04347826086964,266.8
1334.0,58.13043478260877,267.0
1335.0,58.217391304347906,267.2
1336.0,58.30434782608704,267.4
1337.0,58.39130434782617,267.6
1338.0,58.478260869565304,267.8
1339.0,58.56521739130444,268.0
1340.0,58.65217391304357,268.2
1341.0,58.7391304347827,268.4
1342.0,58.826086956521834,268.6
1343.0,58.91304347826097,268.8
1344.0,59.0000000000001,269.0
1345.0,59.08695652173923,269.2
1346.0,59.173913043478365,269.4
1347.0,59.2608695652175,269.6
1348.0,59.34782608695663,269.8
1349.0,59.43478260869576,270.0
1350.0,59.521739130434895,270.2
1351.0,59.60869565217403,270.4
1352.0,59.69565217391316,270.6
1353.0,59.78260869565229,270.8
1354.0,59.869565217391425,271.0
1355.0,59.95652173913056,271.2
1356.0,60.04347826086969,271.4
1357.0,60.13043478260882,271.6
1358.0,60.217391304347956,271.8
1359.0,60.30434782608709,272.0
1360.0,60.39130434782622,272.2
1361.0,60.478260869565354,272.4
1362.0,60.565217391304486,272.6
1363.0,60.65217391304362,272.8
1364.0,60.73913043478275,273.0
1365.0,60.826086956521884,273.2
1366.0,60.91304347826102,273.4
1367.0,61.00000000000015,273.6
1368.0,61.08695652173928,273.8
1369.0,61.173913043478414,274.0
1370.0,61.26086956521755,274.2
1371.0,61.34782608695668,274.4
1372.0,61.43478260869581,274.6
1373.0,61.521739130434945,274.8
1374.0,61.60869565217408,275.0
1375.0,61.69565217391321,275.2
1376.0,61.78260869565234,275.4
1377.0,61.869565217391475,275.6
1378.0,61.95652173913061,275.8
1379.0,62.04347826086974,276.0
1380.0,62.13043478260887,276.2
1381.0,62.217391304348006,276.4
1382.0,62.30434782608714,276.6
1383.0,62.39130434782627,276.8
1384.0,62.4782608695654,277.0
1385.0,62.565217391304536,277.2
1386.0,62.65217391304367,277.4
1387.0,62.7391304347828,277.6
1388.0,62.826086956521934,277.8
1389.0,62.913043478261066,278.0
1390.0,63.0000000000002,278.2
1391.0,63.08695652173933,278.4
1392.0,63.173913043478464,278.6
1393.0,63.2608695652176,278.8
1394.0,63.34782608695673,279.0
1395.0,63.43478260869586,279.2
1396.0,63.521739130434995,279.4
1397.0,63.60869565217413,279.6
1398.0,63.69565217391326,279.8
1399.0,63.78260869565239,280.0
1400.0,63.869565217391525,280.2
1401.0,63.95652173913066,280.4
1402.0,64.04347826086979,280.6
1403.0,64.13043478260892,280.8
1404.0,64.21739130434804,281.0
1405.0,64.30434782608717,281.2
1406.0,64.39130434782629,281.4
1407.0,64.47826086956542,281.6
1408.0,64.56521739130454,281.8
1409.0,64.65217391304367,282.0
1410.0,64.7391304347828,282.2
1411.0,64.82608695652192,282.4
1412.0,64.91304347826105,282.6
1413.0,65.00000000000017,282.8
1414.0,65.0869565217393,283.0
1415.0,65.17391304347842,283.2
1416.0,65.26086956521755,283.4
1417.0,65.34782608695667,283.6
1418.0,65.4347826086958,283.8
1419.0,65.52173913043492,284.0
1420.0,65.60869565217405,284.2
1421.0,65.69565217391317,284.4
1422.0,65.7826086956523,284.6
1423.0,65.86956521739143,284.8
1424.0,65.95652173913055,285.0
1425.0,66.04347826086968,285.2
1426.0,66.1304347826088,285.4
1427.0,66.21739130434793,285.6
1428.0,66.30434782608705,285.8
1429.0,66.39130434782618,286.0
1430.0,66.4782608695653,286.2
1431.0,66.56521739130443,286.4
1432.0,66.65217391304355,286.6
1433.0,66.73913043478268,286.8
1434.0,66.8260869565218,287.0
1435.0,66.91304347826093,287.2
1436.0,67.00000000000006,287.4
1437.0,67.08695652173918,287.6
1438.0,67.17391304347831,287.8
1439.0,67.26086956521743,288.0
1440.0,67.34782608695656,288.2
1441.0,67.43478260869568,288.4
1442.0,67.52173913043481,288.6
1443.0,67.60869565217394,288.8
1444.0,67.69565217391306,289.0
1445.0,67.78260869565219,289.2
1446.0,67.86956521739131,289.4
1447.0,67.95652173913044,289.6
1448.0,68.04347826086956,289.8
1449.0,68.13043478260869,290.0
1450.0,68.21739130434781,290.2
1451.0,68.30434782608694,290.4
1452.0,68.39130434782606,290.6
1453.0,68.47826086956519,290.8
1454.0,68.56521739130432,291.0
1455.0,68.65217391304344,291.2
1456.0,68.73913043478257,291.4
1457.0,68.82608695652169,291.6
1458.0,68.91304347826082,291.8
1459.0,68.99999999999994,292.0
1460.0,69.08695652173907,292.2
1461.0,69.1739130434782,292.4
1462.0,69.26086956521732,292.6
1463.0,69.34782608695645,292.8
1464.0,69.43478260869557,293.0
1465.0,69.5217391304347,293.2
1466.0,69.60869565217382,293.4
1467.0,69.69565217391295,293.6
1468.0,69.78260869565207,293.8
1469.0,69.8695652173912,294.0
1470.0,69.95652173913032,294.2
1471.0,70.04347826086945,294.4
1472.0,70.13043478260857,294.6
1473.0,70.2173913043477,294.8
1474.0,70.30434782608683,295.0
1475.0,70.39130434782595,295.2
1476.0,70.47826086956508,295.4
1477.0,70.5652173913042,295.6
1478.0,70.65217391304333,295.8
1479.0,70.73913043478245,296.0
1480.0,70.82608695652158,296.2
1481.0,70.9130434782607,296.4
1482.0,70.99999999999983,296.6
1483.0,71.08695652173895,296.8
1484.0,71.17391304347808,297.0
1485.0,71.2608695652172,297.2
1486.0,71.34782608695633,297.4
1487.0,71.43478260869546,297.6
1488.0,71.52173913043458,297.8
1489.0,71.60869565217371,298.0
1490.0,71.69565217391283,298.2
1491.0,71.78260869565196,298.4
1492.0,71.86956521739108,298.6
1493.0,71.95652173913021,298.8
1494.0,72.04347826086934,299.0
1495.0,72.13043478260846,299.2
1496.0,72.21739130434759,299.4
1497.0,72.30434782608671,299.6
1498.0,72.39130434782584,299.8
1499.0,72.47826086956496,300.0
1500.0,72.56521739130409,300.2
1501.0,72.65217391304321,300.4
1502.0,72.73913043478234,300.6
1503.0,72.82608695652146,300.8
1504.0,72.91304347826059,301.0
1505.0,72.99999999999972,301.2
1506.0,73.08695652173884,301.4
1507.0,73.17391304347797,301.6
1508.0,73.26086956521709,301.8
1509.0,73.34782608695622,302.0
1510.0,73.43478260869534,302.2
1511.0,73.52173913043447,302.4
1512.0,73.6086956521736,302.6
1513.0,73.69565217391272,302.8
1514.0,73.78260869565185,303.0
1515.0,73.86956521739097,303.2
1516.0,73.9565217391301,303.4
1517.0,74.04347826086922,303.6
1518.0,74.13043478260835,303.8
1519.0,74.21739130434747,304.0
1520.0,74.3043478260866,304.2
1521.0,74.39130434782572,304.4
1522.0,74.47826086956485,304.6
1523.0,74.56521739130397,304.8
1524.0,74.6521739130431,305.0
1525.0,74.73913043478223,305.2
1526.0,74.82608695652135,305.4
1527.0,74.91304347826048,305.6
1528.0,74.9999999999996,305.8
1529.0,75.08695652173873,306.0
1530.0,75.17391304347785,306.2
1531.0,75.26086956521698,306.4
1532.0,75.3478260869561,306.6
1533.0,75.43478260869523,306.8
1534.0,75.52173913043436,307.0
1535.0,75.60869565217348,307.2
1536.0,75.6956521739126,307.4
1537.0,75.78260869565173,307.6
1538.0,75.86956521739086,307.8
1539.0,75.95652173912998,308.0
1540.0,76.04347826086911,308.2
1541.0,76.13043478260823,308.4
1542.0,76.21739130434736,308.6
1543.0,76.30434782608648,308.8
1544.0,76.39130434782561,309.0
1545.0,76.47826086956474,309.2
1546.0,76.56521739130386,309.4
1547.0,76.65217391304299,309.6
1548.0,76.73913043478211,309.8
1549.0,76.82608695652124,310.0
1550.0,76.91304347826036,310.2
1551.0,76.99999999999949,310.4
1552.0,77.08695652173861,310.6
1553.0,77.17391304347774,310.8
1554.0,77.26086956521686,311.0
1555.0,77.34782608695599,311.2
1556.0,77.43478260869512,311.4
1557.0,77.52173913043424,311.6
1558.0,77.60869565217337,311.8
1559.0,77.69565217391249,312.0
1560.0,77.78260869565162,312.2
1561.0,77.86956521739074,312.4
1562.0,77.95652173912987,312.6
1563.0,78.043478260869,312.8
1564.0,78.13043478260812,313.0
1565.0,78.21739130434725,313.2
1566.0,78.30434782608637,313.4
1567.0,78.3913043478255,313.6
1568.0,78.47826086956462,313.8
1569.0,78.56521739130375,314.0
1570.0,78.65217391304287,314.2
1571.0,78.739130434782,314.4
1572.0,78.82608695652112,314.6
1573.0,78.91304347826025,314.8
1574.0,78.99999999999937,315.0
1575.0,79.0869565217385,315.2
1576.0,79.17391304347763,315.4
1577.0,79.26086956521675,315.6
1578.0,79.34782608695588,315.8
1579.0,79.434782608695,316.0
1580.0,79.52173913043413,316.2
1581.0,79.60869565217325,316.4
1582.0,79.69565217391238,316.6
1583.0,79.7826086956515,316.8
1584.0,79.86956521739063,317.0
1585.0,79.95652173912976,317.2
1586.0,80.04347826086888,317.4
1587.0,80.130434782608,317.6
1588.0,80.21739130434713,317.8
1589.0,80.30434782608626,318.0
1590.0,80.39130434782538,318.2
1591.0,80.47826086956451,318.4
1592.0,80.56521739130363,318.6
1593.0,80.65217391304276,318.8
1594.0,80.73913043478188,319.0
1595.0,80.82608695652101,319.2
1596.0,80.91304347826014,319.4
1597.0,80.99999999999926,319.6
1598.0,81.08695652173839,319.8
1599.0,81.17391304347751,320.0
1600.0,81.26086956521664,320.2
1601.0,81.34782608695576,320.4
1602.0,81.43478260869489,320.6
1603.0,81.52173913043401,320.8
1604.0,81.60869565217314,321.0
1605.0,81.69565217391226,321.2
1606.0,81.78260869565139,321.4
1607.0,81.86956521739052,321.6
1608.0,81.95652173912964,321.8
1609.0,82.04347826086877,322.0
1610.0,82.13043478260789,322.2
1611.0,82.21739130434702,322.4
1612.0,82.30434782608614,322.6
1613.0,82.39130434782527,322.8
1614.0,82.4782608695644,323.0
1615.0,82.56521739130352,323.2
1616.0,82.65217391304265,323.4
1617.0,82.73913043478177,323.6
1618.0,82.8260869565209,323.8
1619.0,82.91304347826002,324.0
1620.0,82.99999999999915,324.2
1621.0,83.08695652173827,324.4
1622.0,83.1739130434774,324.6
1623.0,83.26086956521652,324.8
1624.0,83.34782608695565,325.0
1625.0,83.43478260869477,325.2
1626.0,83.5217391304339,325.4
1627.0,83.60869565217303,325.6
1628.0,83.69565217391215,325.8
1629.0,83.78260869565128,326.0
1630.0,83.8695652173904,326.2
1631.0,83.95652173912953,326.4
1632.0,84.04347826086865,326.6
1633.0,84.13043478260778,326.8
1634.0,84.2173913043469,327.0
1635.0,84.30434782608603,327.2
1636.0,84.39130434782516,327.4
1637.0,84.47826086956428,327.6
1638.0,84.5652173913034,327.8
1639.0,84.65217391304253,328.0
1640.0,84.73913043478166,328.2
1641.0,84.82608695652078,328.4
1642.0,84.91304347825991,328.6
1643.0,84.99999999999903,328.8
1644.0,85.08695652173816,329.0
1645.0,85.17391304347728,329.2
1646.0,85.26086956521641,329.4
1647.0,85.34782608695554,329.6
1648.0,85.43478260869466,329.8
1649.0,85.52173913043379,330.0
1650.0,85.60869565217291,330.2
1651.0,85.69565217391204,330.4
1652.0,85.78260869565116,330.6
1653.0,85.86956521739029,330.8
1654.0,85.95652173912941,331.0
1655.0,86.04347826086854,331.2
1656.0,86.13043478260767,331.4
1657.0,86.21739130434679,331.6
1658.0,86.30434782608592,331.8
1659.0,86.39130434782504,332.0
1660.0,86.47826086956417,332.2
1661.0,86.56521739130329,332.4
1662.0,86.65217391304242,332.6
1663.0,86.73913043478154,332.8
1664.0,86.82608695652067,333.0
1665.0,86.9130434782598,333.2
1666.0,86.99999999999892,333.4
1667.0,87.08695652173805,333.6
1668.0,87.17391304347717,333.8
1669.0,87.2608695652163,334.0
1670.0,87.34782608695542,334.2
1671.0,87.43478260869455,334.4
1672.0,87.52173913043367,334.6
1673.0,87.6086956521728,334.8
1674.0,87.69565217391192,335.0
1675.0,87.78260869565105,335.2
1676.0,87.86956521739017,335.4
1677.0,87.9565217391293,335.6
1678.0,88.04347826086843,335.8
1679.0,88.13043478260755,336.0
1680.0,88.21739130434668,336.2
1681.0,88.3043478260858,336.4
1682.0,88.39130434782493,336.6
1683.0,88.47826086956405,336.8
1684.0,88.56521739130318,337.0
1685.0,88.6521739130423,337.2
1686.0,88.73913043478143,337.4
1687.0,88.82608695652056,337.6
1688.0,88.91304347825968,337.8
1689.0,88.9999999999988,338.0
1690.0,89.08695652173793,338.2
1691.0,89.17391304347706,338.4
1692.0,89.26086956521618,338.6
1693.0,89.34782608695531,338.8
1694.0,89.43478260869443,339.0
1695.0,89.52173913043356,339.2
1696.0,89.60869565217268,339.4
1697.0,89.69565217391181,339.6
1698.0,89.78260869565094,339.8
1699.0,89.86956521739006,340.0
1700.0,89.95652173912919,340.2
1701.0,90.04347826086831,340.4
1702.0,90.13043478260744,340.6
1703.0,90.21739130434656,340.8
1704.0,90.30434782608569,341.0
1705.0,90.39130434782481,341.2
1706.0,90.47826086956394,341.4
1707.0,90.56521739130307,341.6
1708.0,90.65217391304219,341.8
1709.0,90.73913043478132,342.0
1710.0,90.82608695652044,342.2
1711.0,90.91304347825957,342.4
1712.0,90.99999999999869,342.6
1713.0,91.08695652173782,342.8
1714.0,91.17391304347694,343.0
1715.0,91.26086956521607,343.2
1716.0,91.3478260869552,343.4
1717.0,91.43478260869432,343.6
1718.0,91.52173913043345,343.8
1719.0,91.60869565217257,344.0
1720.0,91.6956521739117,344.2
1721.0,91.78260869565082,344.4
1722.0,91.86956521738995,344.6
1723.0,91.95652173912907,344.8
1724.0,92.0434782608682,345.0
1725.0,92.13043478260732,345.2
1726.0,92.21739130434645,345.4
1727.0,92.30434782608557,345.6
1728.0,92.3913043478247,345.8
1729.0,92.47826086956383,346.0
1730.0,92.56521739130295,346.2
1731.0,92.65217391304208,346.4
1732.0,92.7391304347812,346.6
1733.0,92.82608695652033,346.8
1734.0,92.91304347825945,347.0
1735.0,92.99999999999858,347.2
1736.0,93.0869565217377,347.4
1737.0,93.17391304347683,347.6
1738.0,93.26086956521596,347.8
1739.0,93.34782608695508,348.0
1740.0,93.4347826086942,348.2
1741.0,93.52173913043333,348.4
1742.0,93.60869565217246,348.6
1743.0,93.69565217391158,348.8
1744.0,93.78260869565071,349.0
1745.0,93.86956521738983,349.2
1746.0,93.95652173912896,349.4
1747.0,94.04347826086808,349.6
1748.0,94.13043478260721,349.8
1749.0,94.21739130434634,350.0
1750.0,94.30434782608546,350.2
1751.0,94.39130434782459,350.4
1752.0,94.47826086956371,350.6
1753.0,94.56521739130284,350.8
1754.0,94.65217391304196,351.0
1755.0,94.73913043478109,351.2
1756.0,94.82608695652021,351.4
1757.0,94.91304347825934,351.6
1758.0,94.99999999999847,351.8
1759.0,95.08695652173759,352.0
1760.0,95.17391304347672,352.2
1761.0,95.26086956521584,352.4
1762.0,95.34782608695497,352.6
1763.0,95.43478260869409,352.8
1764.0,95.52173913043322,353.0
1765.0,95.60869565217234,353.2
1766.0,95.69565217391147,353.4
1767.0,95.7826086956506,353.6
1768.0,95.86956521738972,353.8
1769.0,95.95652173912885,354.0
1770.0,96.04347826086797,354.2
1771.0,96.1304347826071,354.4
1772.0,96.21739130434622,354.6
1773.0,96.30434782608535,354.8
1774.0,96.39130434782447,355.0
1775.0,96.4782608695636,355.2
1776.0,96.56521739130272,355.4
1777.0,96.65217391304185,355.6
1778.0,96.73913043478098,355.8
1779.0,96.8260869565201,356.0
1780.0,96.91304347825923,356.2
1781.0,96.99999999999835,356.4
1782.0,97.08695652173748,356.6
1783.0,97.1739130434766,356.8
1784.0,97.26086956521573,357.0
1785.0,97.34782608695485,357.2
1786.0,97.43478260869398,357.4
1787.0,97.5217391304331,357.6
1788.0,97.60869565217223,357.8
1789.0,97.69565217391136,358.0
1790.0,97.78260869565048,358.2
1791.0,97.8695652173896,358.4
1792.0,97.95652173912873,358.6
1793.0,98.04347826086786,358.8
1794.0,98.13043478260698,359.0
1795.0,98.21739130434611,359.2
1796.0,98.30434782608523,359.4
1797.0,98.39130434782436,359.6
1798.0,98.47826086956348,359.8
1799.0,98.56521739130261,360.0
1800.0,98.65217391304174,360.2
1801.0,98.73913043478086,360.4
1802.0,98.82608695651999,360.6
1803.0,98.91304347825911,360.8
1804.0,98.99999999999824,361.0
1805.0,99.08695652173736,361.2
1806.0,99.17391304347649,361.4
1807.0,99.26086956521561,361.6
1808.0,99.34782608695474,361.8
1809.0,99.43478260869387,362.0
1810.0,99.52173913043299,362.2
1811.0,99.60869565217212,362.4
1812.0,99.69565217391124,362.6
1813.0,99.78260869565037,362.8
1814.0,99.86956521738949,363.0
1815.0,99.95652173912862,363.2
1816.0,100.04347826086774,363.4
1817.0,100.13043478260687,363.6
1818.0,100.217391304346,363.8
1819.0,100.30434782608512,364.0
1820.0,100.39130434782425,364.2
1821.0,100.47826086956337,364.4
1822.0,100.5652173913025,364.6
1823.0,100.65217391304162,364.8
1824.0,100.73913043478075,365.0
1825.0,100.82608695651987,365.2
1826.0,100.913043478259,365.4
1827.0,100.99999999999812,365.6
1828.0,101.08695652173725,365.8
1829.0,101.17391304347638,366.0
1830.0,101.2608695652155,366.2
1831.0,101.34782608695463,366.4
1832.0,101.43478260869375,366.6
1833.0,101.52173913043288,366.8
1834.0,101.608695652172,367.0
1835.0,101.69565217391113,367.2
1836.0,101.78260869565025,367.4
1837.0,101.86956521738938,367.6
1838.0,101.9565217391285,367.8
1839.0,102.04347826086763,368.0
1840.0,102.13043478260676,368.2
1841.0,102.21739130434588,368.4
1842.0,102.304347826085,368.6
1843.0,102.39130434782413,368.8
1844.0,102.47826086956326,369.0
1845.0,102.56521739130238,369.2
1846.0,102.65217391304151,369.4
1847.0,102.73913043478063,369.6
1848.0,102.82608695651976,369.8
1849.0,102.91304347825888,370.0
1850.0,102.99999999999801,370.2
1851.0,103.08695652173714,370.4
1852.0,103.17391304347626,370.6
1853.0,103.26086956521539,370.8
1854.0,103.34782608695451,371.0
1855.0,103.43478260869364,371.2
1856.0,103.52173913043276,371.4
1857.0,103.60869565217189,371.6
1858.0,103.69565217391101,371.8
1859.0,103.78260869565014,372.0
1860.0,103.86956521738927,372.2
1861.0,103.95652173912839,372.4
1862.0,104.04347826086752,372.6
1863.0,104.13043478260664,372.8
1864.0,104.21739130434577,373.0
1865.0,104.30434782608489,373.2
1866.0,104.39130434782402,373.4
1867.0,104.47826086956314,373.6
1868.0,104.56521739130227,373.8
1869.0,104.6521739130414,374.0
1870.0,104.73913043478052,374.2
1871.0,104.82608695651965,374.4
1872.0,104.91304347825877,374.6
1873.0,104.9999999999979,374.8
1874.0,105.08695652173702,375.0
1875.0,105.17391304347615,375.2
1876.0,105.26086956521527,375.4
1877.0,105.3478260869544,375.6
1878.0,105.43478260869352,375.8
1879.0,105.52173913043265,376.0
1880.0,105.60869565217178,376.2
1881.0,105.6956521739109,376.4
1882.0,105.78260869565003,376.6
1883.0,105.86956521738915,376.8
1884.0,105.95652173912828,377.0
1885.0,106.0434782608674,377.2
1886.0,106.13043478260653,377.4
1887.0,106.21739130434565,377.6
1888.0,106.30434782608478,377.8
1889.0,106.3913043478239,378.0
1890.0,106.47826086956303,378.2
1891.0,106.56521739130216,378.4
1892.0,106.65217391304128,378.6
1893.0,106.7391304347804,378.8
1894.0,106.82608695651953,379.0
1895.0,106.91304347825866,379.2
1896.0,106.99999999999778,379.4
1897.0,107.08695652173691,379.6
1898.0,107.17391304347603,379.8
1899.0,107.26086956521516,380.0
1900.0,107.34782608695429,380.2
1901.0,107.43478260869341,380.4
1902.0,107.52173913043254,380.6
1903.0,107.60869565217166,380.8
1904.0,107.69565217391079,381.0
1905.0,107.78260869564991,381.2
1906.0,107.86956521738904,381.4
1907.0,107.95652173912816,381.6
1908.0,108.04347826086729,381.8
1909.0,108.13043478260641,382.0
1910.0,108.21739130434554,382.2
1911.0,108.30434782608467,382.4
1912.0,108.39130434782379,382.6
1913.0,108.47826086956292,382.8
1914.0,108.56521739130204,383.0
1915.0,108.65217391304117,383.2
1916.0,108.7391304347803,383.4
1917.0,108.82608695651942,383.6
1918.0,108.91304347825854,383.8
1919.0,108.99999999999767,384.0
1920.0,109.0869565217368,384.2
1921.0,109.17391304347592,384.4
1922.0,109.26086956521505,384.6
1923.0,109.34782608695417,384.8
1924.0,109.4347826086933,385.0
1925.0,109.52173913043242,385.2
1926.0,109.60869565217155,385.4
1927.0,109.69565217391067,385.6
1928.0,109.7826086956498,385.8
1929.0,109.86956521738892,386.0
1930.0,109.95652173912805,386.2
1931.0,110.04347826086718,386.4
1932.0,110.1304347826063,386.6
1933.0,110.21739130434543,386.8
1934.0,110.30434782608455,387.0
